NO_OF_FRAMES	3291
NO_OF_CAMERAS	10
NO_OF_MARKERS	8
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:24:35.810	198772.96539480
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb	Middle	Ring	Pinky
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	Middle X	Middle Y	Middle Z	Ring X	Ring Y	Ring Z	Pinky X	Pinky Y	Pinky Z	
2515	25.14000	1365.569	-536.583	1310.479	1351.865	-566.201	1025.438	1598.109	-560.314	1015.700	1778.558	-569.948	996.751	1688.094	-619.337	1051.673	1786.255	-529.077	1022.176	1773.657	-499.808	1019.173	1748.793	-484.791	1017.193
2516	25.15000	1365.632	-536.556	1310.521	1351.888	-566.223	1025.450	1598.122	-560.253	1015.656	1778.548	-570.042	996.881	1687.704	-619.846	1051.717	1786.674	-529.460	1022.680	1773.572	-499.819	1019.262	1748.828	-484.893	1017.324
2517	25.16000	1365.651	-536.516	1310.520	1351.908	-566.185	1025.423	1598.102	-560.246	1015.630	1778.487	-570.258	997.115	1687.407	-620.065	1051.608	1786.417	-529.550	1022.784	1773.566	-499.891	1019.357	1748.880	-484.937	1017.484
2518	25.17000	1365.656	-536.522	1310.491	1351.909	-566.166	1025.450	1598.079	-560.267	1015.618	1778.436	-570.391	997.207	1687.187	-620.299	1051.392	1786.423	-529.736	1022.989	1773.514	-499.920	1019.508	1748.976	-485.366	1017.798
2519	25.18000	1365.626	-536.522	1310.472	1351.889	-566.197	1025.472	1598.082	-560.260	1015.599	1778.391	-570.636	997.418	1686.890	-620.636	1051.286	1786.500	-529.924	1023.251	1773.562	-500.253	1019.668	1748.944	-485.578	1017.637
2520	25.19000	1365.627	-536.499	1310.492	1351.891	-566.210	1025.456	1598.107	-560.286	1015.610	1778.365	-570.933	997.647	1686.546	-620.854	1051.190	1786.557	-530.082	1023.472	1773.511	-500.440	1019.755	1748.999	-485.687	1017.845
2521	25.20000	1365.637	-536.468	1310.495	1351.866	-566.195	1025.442	1598.052	-560.270	1015.607	1778.336	-571.072	997.717	1686.326	-621.011	1051.085	1786.616	-530.277	1023.694	1773.565	-500.627	1019.934	1749.004	-485.814	1017.969
2522	25.21000	1365.632	-536.436	1310.439	1351.884	-566.175	1025.413	1598.034	-560.318	1015.570	1778.309	-571.177	997.793	1686.113	-621.166	1050.998	1786.649	-530.445	1023.803	1773.606	-500.685	1020.257	1749.079	-485.815	1018.386
2523	25.22000	1365.624	-536.431	1310.464	1351.883	-566.176	1025.413	1598.041	-560.297	1015.572	1778.279	-571.258	997.857	1685.911	-621.317	1050.903	1786.654	-530.545	1023.968	1773.540	-500.943	1020.187	1748.998	-485.996	1018.137
2524	25.23000	1365.593	-536.424	1310.459	1351.882	-566.163	1025.431	1597.957	-560.308	1015.619	1778.242	-571.327	997.921	1685.722	-621.425	1050.797	1786.652	-530.815	1024.144	1773.534	-501.026	1020.574	1749.049	-485.962	1018.559
2525	25.24000	1365.587	-536.378	1310.430	1351.839	-566.150	1025.462	1597.999	-560.312	1015.545	1778.216	-571.405	997.994	1685.544	-621.599	1050.677	1786.483	-530.939	1024.185	1773.557	-501.325	1020.771	1748.973	-486.021	1018.643
2526	25.25000	1365.600	-536.404	1310.454	1351.859	-566.151	1025.392	1597.986	-560.270	1015.511	1778.196	-571.567	998.066	1685.279	-621.880	1050.539	1786.436	-531.061	1024.299	1773.548	-501.489	1020.952	1748.961	-486.089	1018.819
2527	25.26000	1365.581	-536.370	1310.451	1351.866	-566.177	1025.461	1597.963	-560.361	1015.557	1778.110	-571.723	998.195	1685.097	-622.053	1050.364	1786.407	-531.234	1024.438	1773.345	-501.909	1020.792	1749.005	-486.487	1018.714
2528	25.27000	1365.570	-536.374	1310.472	1351.823	-566.181	1025.466	1597.964	-560.298	1015.473	1778.105	-571.872	998.273	1684.897	-622.291	1050.447	1786.750	-531.699	1024.748	1773.425	-502.050	1020.921	1748.958	-486.845	1018.845
2529	25.28000	1365.604	-536.309	1310.442	1351.865	-566.182	1025.458	1597.998	-560.288	1015.482	1778.072	-571.948	998.425	1684.779	-622.368	1050.448	1786.688	-531.750	1024.827	1773.419	-502.168	1021.016	1748.948	-486.942	1018.885
2530	25.29000	1365.581	-536.339	1310.476	1351.840	-566.171	1025.441	1597.972	-560.338	1015.541	1778.072	-572.043	998.529	1684.744	-622.282	1050.287	1786.750	-531.870	1024.968	1773.382	-502.221	1021.028	1748.927	-487.013	1018.976
2531	25.30000	1365.604	-536.308	1310.448	1351.871	-566.204	1025.516	1597.964	-560.362	1015.522	1778.087	-572.086	998.599	1684.619	-622.456	1050.446	1786.769	-531.976	1025.038	1773.767	-502.213	1021.497	1749.124	-486.768	1019.366
2532	25.31000	1365.576	-536.288	1310.443	1351.822	-566.182	1025.465	1598.002	-560.352	1015.497	1778.088	-572.042	998.628	1684.702	-622.418	1050.160	1786.790	-532.024	1025.089	1773.758	-502.207	1021.517	1749.079	-486.778	1019.417
2533	25.32000	1365.581	-536.229	1310.496	1351.842	-566.135	1025.471	1598.000	-560.294	1015.438	1778.096	-572.031	998.640	1684.771	-622.411	1050.103	1786.741	-532.044	1025.139	1773.363	-502.225	1021.096	1748.995	-486.999	1019.038
2534	25.33000	1365.588	-536.199	1310.505	1351.849	-566.156	1025.527	1598.017	-560.335	1015.480	1778.109	-571.883	998.592	1684.829	-622.384	1050.132	1786.619	-531.973	1025.021	1773.456	-502.207	1021.118	1748.920	-486.904	1018.993
2535	25.34000	1365.634	-536.183	1310.488	1351.847	-566.172	1025.530	1598.007	-560.359	1015.536	1778.169	-571.754	998.514	1684.916	-622.332	1050.108	1786.691	-531.972	1025.029	1773.390	-502.152	1021.075	1748.969	-486.869	1018.967
2536	25.35000	1365.668	-536.181	1310.496	1351.822	-566.143	1025.504	1597.980	-560.293	1015.480	1778.120	-571.706	998.419	1684.888	-622.314	1050.143	1786.653	-531.876	1024.939	1773.620	-501.794	1021.266	1749.111	-486.555	1019.290
2537	25.36000	1365.763	-535.962	1310.393	1351.842	-566.105	1025.475	1597.954	-560.310	1015.502	1778.172	-571.673	998.435	1684.865	-622.107	1050.334	1786.419	-531.769	1024.904	1773.608	-501.734	1021.265	1749.092	-486.457	1019.240
2538	25.37000	1365.638	-536.166	1310.496	1351.849	-566.170	1025.502	1597.976	-560.281	1015.454	1778.121	-571.603	998.483	1684.774	-621.875	1050.893	1786.382	-531.776	1024.928	1773.520	-501.740	1021.302	1749.109	-486.403	1019.296
2539	25.38000	1365.749	-535.926	1310.369	1351.867	-566.146	1025.478	1597.974	-560.278	1015.440	1778.138	-571.541	998.540	1684.805	-621.586	1051.474	1786.404	-531.921	1025.062	1773.511	-501.790	1021.437	1749.051	-486.390	1019.378
2540	25.39000	1365.750	-535.903	1310.390	1351.826	-566.122	1025.516	1598.005	-560.246	1015.419	1778.148	-571.486	998.577	1684.955	-620.781	1052.530	1786.307	-532.351	1025.229	1773.679	-502.237	1021.800	1749.173	-486.380	1019.738
2541	25.40000	1365.735	-535.862	1310.383	1351.824	-566.155	1025.487	1598.030	-560.249	1015.464	1778.116	-571.375	998.736	1685.133	-619.875	1053.623	1786.322	-532.724	1025.465	1773.723	-502.544	1022.029	1749.127	-486.510	1019.800
2542	25.41000	1365.728	-535.864	1310.389	1351.840	-566.143	1025.456	1598.013	-560.269	1015.467	1778.067	-571.499	998.906	1685.258	-618.924	1055.000	1786.210	-533.238	1025.561	1773.664	-503.040	1022.147	1749.122	-487.079	1019.514
2543	25.42000	1365.736	-535.869	1310.367	1351.823	-566.173	1025.460	1598.056	-560.244	1015.474	1778.010	-571.821	999.276	1685.354	-618.107	1056.317	1786.123	-533.656	1025.874	1774.003	-503.463	1022.853	1749.442	-486.922	1020.092
2544	25.43000	1365.720	-535.807	1310.372	1351.850	-566.184	1025.488	1598.042	-560.277	1015.473	1777.884	-572.039	999.518	1685.816	-616.854	1057.638	1786.002	-533.802	1026.140	1773.890	-503.632	1022.981	1749.478	-487.060	1020.212
2545	25.44000	1365.719	-535.780	1310.408	1351.825	-566.113	1025.539	1598.107	-560.322	1015.466	1777.957	-572.141	999.672	1686.274	-615.192	1059.644	1785.847	-534.021	1026.345	1773.747	-503.777	1023.196	1749.450	-487.209	1020.412
2546	25.45000	1365.730	-535.756	1310.396	1351.800	-566.110	1025.489	1598.081	-560.413	1015.438	1777.916	-572.204	999.815	1686.967	-612.869	1062.282	1785.766	-534.234	1026.537	1773.557	-503.933	1023.376	1749.436	-487.354	1020.613
2547	25.46000	1365.763	-535.757	1310.415	1351.782	-566.113	1025.535	1598.120	-560.539	1015.409	1777.927	-572.252	1000.004	1688.444	-609.581	1065.530	1785.751	-534.810	1026.939	1773.570	-504.226	1023.750	1749.361	-487.466	1020.848
2548	25.47000	1365.732	-535.751	1310.400	1351.738	-566.137	1025.547	1598.188	-560.606	1015.397	1778.092	-572.116	1000.282	1690.513	-604.693	1069.362	1785.682	-534.840	1027.148	1773.428	-504.568	1023.700	1749.042	-487.686	1020.514
2549	25.48000	1365.758	-535.765	1310.416	1351.762	-566.164	1025.539	1598.302	-560.616	1015.358	1778.279	-571.604	1000.845	1693.032	-598.914	1073.292	1785.949	-534.365	1027.591	1773.387	-504.553	1023.651	1748.807	-487.446	1020.340
2550	25.49000	1365.761	-535.745	1310.424	1351.756	-566.144	1025.477	1598.443	-560.526	1015.421	1778.405	-570.950	1001.363	1695.651	-592.203	1076.993	1785.857	-533.862	1027.655	1773.308	-504.221	1023.432	1748.588	-486.954	1019.943
2551	25.50000	1365.726	-535.732	1310.432	1351.737	-566.133	1025.540	1598.469	-560.454	1015.529	1778.687	-570.292	1002.307	1697.793	-585.266	1079.972	1785.782	-533.267	1027.767	1773.329	-503.340	1023.354	1748.684	-485.717	1020.042
2552	25.51000	1365.758	-535.672	1310.421	1351.739	-566.144	1025.526	1598.626	-560.385	1015.600	1778.807	-569.565	1003.437	1699.187	-579.840	1082.557	1785.687	-532.261	1027.756	1773.339	-502.105	1023.209	1748.694	-484.850	1019.781
2553	25.52000	1365.762	-535.666	1310.410	1351.765	-566.108	1025.575	1598.715	-560.254	1015.620	1778.962	-568.797	1004.545	1701.879	-575.562	1084.933	1785.985	-531.406	1028.313	1773.216	-501.296	1023.144	1748.513	-483.972	1019.283
2554	25.53000	1365.766	-535.655	1310.406	1351.764	-566.114	1025.584	1598.751	-560.155	1015.750	1779.078	-568.104	1005.893	1702.258	-569.100	1085.180	1785.913	-530.829	1028.885	1773.215	-500.178	1023.883	1748.213	-482.674	1019.698
2555	25.54000	1365.821	-535.600	1310.424	1351.828	-566.047	1025.574	1598.822	-560.188	1015.831	1779.329	-567.093	1007.119	1705.103	-563.395	1086.122	1785.907	-530.227	1030.048	1773.247	-499.486	1024.928	1748.315	-481.701	1020.958
2556	25.55000	1365.850	-535.597	1310.444	1351.806	-565.978	1025.605	1598.948	-560.011	1015.821	1779.534	-566.537	1008.466	1706.538	-556.651	1086.195	1785.769	-529.902	1031.143	1772.962	-498.822	1025.712	1747.821	-481.508	1021.803
2557	25.56000	1365.847	-535.571	1310.479	1351.826	-565.895	1025.619	1598.962	-560.162	1016.101	1779.665	-565.660	1009.980	1708.423	-549.816	1084.834	1785.526	-529.106	1032.094	1772.709	-498.778	1026.408	1747.339	-481.146	1022.393
2558	25.57000	1365.861	-535.527	1310.485	1351.851	-565.910	1025.633	1599.125	-559.973	1016.246	1779.704	-565.159	1011.204	1710.193	-543.007	1082.879	1785.444	-528.863	1033.446	1772.551	-498.559	1027.137	1747.134	-480.689	1023.312
2559	25.58000	1365.855	-535.548	1310.480	1351.808	-565.930	1025.649	1599.240	-559.832	1016.494	1779.778	-564.681	1012.426	1711.473	-536.795	1080.434	1784.998	-528.070	1034.111	1772.818	-498.225	1028.244	1747.033	-479.638	1024.259
2560	25.59000	1365.831	-535.523	1310.462	1351.806	-565.972	1025.597	1599.308	-559.682	1016.779	1779.869	-563.898	1013.107	1712.366	-531.485	1078.258	1785.074	-527.385	1034.949	1772.288	-497.506	1027.944	1746.521	-479.344	1024.086
2561	25.60000	1365.845	-535.556	1310.493	1351.807	-565.946	1025.623	1599.372	-559.576	1016.928	1780.083	-562.973	1013.712	1712.825	-527.040	1076.073	1785.234	-526.556	1035.380	1771.920	-496.916	1027.772	1746.017	-478.544	1023.825
2562	25.61000	1365.821	-535.513	1310.503	1351.813	-565.993	1025.657	1599.385	-559.536	1017.063	1780.183	-562.297	1013.919	1713.257	-523.276	1073.837	1785.011	-525.417	1035.403	1772.172	-495.672	1027.970	1746.173	-477.591	1024.122
2563	25.62000	1365.838	-535.474	1310.499	1351.768	-566.016	1025.672	1599.482	-559.601	1017.248	1780.303	-561.812	1014.151	1713.626	-519.632	1071.496	1785.182	-524.535	1035.651	1772.246	-494.692	1027.694	1746.068	-476.657	1023.864
2564	25.63000	1365.844	-535.464	1310.493	1351.812	-566.020	1025.644	1599.503	-559.541	1017.292	1780.442	-561.215	1014.642	1713.801	-516.106	1068.658	1785.137	-523.691	1035.651	1772.288	-493.972	1027.717	1746.014	-475.822	1023.525
2565	25.64000	1365.881	-535.463	1310.494	1351.814	-566.005	1025.641	1599.569	-559.493	1017.417	1780.466	-560.809	1015.200	1713.653	-513.041	1065.949	1784.790	-523.056	1035.456	1772.046	-493.708	1027.525	1745.309	-475.577	1022.812
2566	25.65000	1365.886	-535.454	1310.489	1351.812	-566.018	1025.646	1599.597	-559.478	1017.509	1780.481	-560.679	1015.815	1713.632	-511.056	1064.073	1784.854	-522.678	1035.833	1771.800	-493.352	1027.346	1745.071	-475.290	1022.879
2567	25.66000	1365.895	-535.422	1310.503	1351.788	-566.013	1025.606	1599.598	-559.420	1017.598	1780.388	-560.788	1016.417	1713.299	-509.301	1062.483	1784.858	-522.523	1036.187	1771.857	-492.843	1027.543	1745.346	-474.678	1023.637
2568	25.67000	1365.911	-535.389	1310.497	1351.814	-565.985	1025.663	1599.674	-559.391	1017.689	1780.428	-560.850	1017.056	1713.187	-508.135	1060.891	1785.078	-522.638	1036.846	1771.979	-492.793	1027.853	1745.339	-474.570	1023.876
2569	25.68000	1365.957	-535.428	1310.514	1351.807	-565.945	1025.622	1599.708	-559.416	1017.781	1780.430	-560.891	1017.348	1712.914	-507.141	1059.332	1785.020	-522.615	1037.310	1771.920	-493.025	1027.864	1745.250	-474.674	1023.734
2570	25.69000	1365.942	-535.372	1310.528	1351.805	-565.960	1025.624	1599.721	-559.405	1017.812	1780.427	-561.014	1017.514	1712.711	-506.083	1057.996	1785.070	-522.901	1037.651	1772.021	-493.291	1028.058	1745.256	-474.675	1023.767
2571	25.70000	1365.973	-535.398	1310.512	1351.807	-565.947	1025.620	1599.772	-559.384	1017.811	1780.378	-561.113	1017.581	1712.604	-505.454	1056.979	1784.894	-522.983	1037.598	1772.091	-493.413	1028.075	1745.225	-474.641	1023.671
2572	25.71000	1365.969	-535.391	1310.526	1351.788	-565.957	1025.672	1599.750	-559.430	1017.886	1780.414	-561.146	1017.593	1712.260	-504.973	1055.698	1784.847	-523.095	1037.550	1772.050	-493.591	1027.963	1745.242	-474.473	1023.591
2573	25.72000	1365.983	-535.362	1310.516	1351.764	-565.939	1025.653	1599.768	-559.435	1017.839	1780.403	-561.156	1017.616	1712.029	-504.539	1054.361	1784.870	-523.144	1037.489	1771.973	-493.580	1027.808	1745.238	-474.426	1023.544
2574	25.73000	1365.990	-535.334	1310.524	1351.762	-565.964	1025.629	1599.815	-559.449	1017.846	1780.422	-561.148	1017.673	1711.990	-504.320	1053.731	1784.807	-523.137	1037.451	1771.967	-493.545	1027.714	1745.207	-474.388	1023.420
2575	25.74000	1365.959	-535.366	1310.487	1351.720	-565.972	1025.640	1599.810	-559.460	1017.891	1780.419	-561.023	1017.742	1711.646	-503.765	1052.947	1784.827	-522.968	1037.554	1771.881	-493.536	1027.683	1745.192	-474.246	1023.449
2576	25.75000	1365.994	-535.331	1310.528	1351.745	-566.000	1025.630	1599.765	-559.490	1017.916	1780.446	-560.942	1017.837	1711.553	-503.415	1052.451	1784.880	-522.874	1037.778	1772.087	-493.302	1027.886	1744.979	-473.898	1023.277
2577	25.76000	1366.006	-535.359	1310.567	1351.762	-565.987	1025.606	1599.616	-559.728	1018.209	1780.443	-560.855	1017.948	1711.507	-503.115	1052.107	1784.774	-522.749	1037.876	1771.878	-493.010	1027.863	1744.881	-473.705	1023.403
2578	25.77000	1366.029	-535.307	1310.549	1351.701	-566.018	1025.646	1599.588	-559.736	1018.201	1780.513	-560.695	1018.194	1711.215	-502.616	1051.705	1784.787	-522.596	1038.055	1771.867	-492.759	1027.991	1744.756	-473.509	1023.559
2579	25.78000	1366.039	-535.293	1310.538	1351.788	-565.997	1025.627	1599.828	-559.464	1017.916	1780.580	-560.537	1018.324	1710.971	-502.344	1051.278	1784.431	-522.193	1038.035	1771.871	-492.560	1028.098	1744.682	-473.343	1023.701
2580	25.79000	1366.050	-535.280	1310.526	1351.744	-566.001	1025.629	1599.843	-559.461	1017.928	1780.577	-560.336	1018.562	1710.837	-502.098	1050.974	1784.349	-522.525	1037.922	1771.882	-492.419	1028.278	1744.611	-473.166	1023.826
2581	25.80000	1366.078	-535.274	1310.560	1351.744	-565.987	1025.646	1599.815	-559.431	1017.912	1780.566	-560.279	1018.648	1710.649	-501.929	1050.715	1784.263	-522.431	1038.124	1771.829	-492.325	1028.450	1744.656	-473.022	1023.995
2582	25.81000	1366.071	-535.269	1310.585	1351.764	-565.958	1025.630	1599.864	-559.416	1017.895	1780.556	-560.248	1018.699	1710.631	-501.766	1050.586	1784.166	-521.821	1038.701	1771.825	-492.260	1028.629	1744.588	-472.932	1024.045
2583	25.82000	1366.099	-535.271	1310.600	1351.765	-565.929	1025.646	1599.847	-559.459	1017.948	1780.575	-560.236	1018.758	1710.507	-501.638	1050.284	1784.115	-521.746	1038.764	1771.822	-492.255	1028.658	1744.573	-472.886	1024.058
2584	25.83000	1366.081	-535.253	1310.582	1351.764	-565.959	1025.630	1599.649	-559.693	1018.278	1780.518	-560.199	1018.789	1710.383	-501.519	1049.945	1784.087	-521.735	1038.791	1771.856	-492.288	1028.693	1744.625	-472.910	1024.018
2585	25.84000	1366.122	-535.204	1310.606	1351.765	-565.912	1025.674	1599.845	-559.379	1017.915	1780.525	-560.289	1018.803	1710.324	-501.424	1049.685	1784.080	-521.747	1038.792	1771.814	-492.306	1028.655	1744.676	-472.950	1024.006
2586	25.85000	1366.135	-535.209	1310.578	1351.722	-565.915	1025.679	1599.873	-559.404	1017.923	1780.524	-560.292	1018.657	1710.283	-501.368	1049.336	1784.061	-521.731	1038.779	1771.822	-492.331	1028.599	1744.716	-472.976	1023.949
2587	25.86000	1366.138	-535.202	1310.577	1351.721	-565.940	1025.656	1599.854	-559.430	1017.929	1780.573	-560.371	1018.628	1710.192	-501.292	1049.006	1784.085	-521.750	1038.758	1771.757	-492.371	1028.494	1744.801	-473.056	1023.958
2588	25.87000	1366.146	-535.176	1310.587	1351.722	-565.935	1025.660	1599.888	-559.420	1017.906	1780.582	-560.385	1018.534	1710.173	-501.339	1048.813	1784.031	-521.833	1038.752	1771.807	-492.408	1028.456	1744.890	-473.179	1023.901
2589	25.88000	1366.145	-535.170	1310.589	1351.722	-565.934	1025.660	1599.924	-559.405	1017.915	1780.589	-560.485	1018.478	1710.294	-501.377	1048.794	1784.047	-521.860	1038.748	1771.810	-492.496	1028.367	1744.999	-473.279	1023.880
2590	25.89000	1366.157	-535.136	1310.597	1351.703	-565.926	1025.720	1599.701	-559.726	1018.231	1780.637	-560.548	1018.351	1710.460	-501.488	1048.843	1784.040	-521.848	1038.698	1771.845	-492.530	1028.360	1745.086	-473.373	1023.812
2591	25.90000	1366.167	-535.162	1310.641	1351.727	-565.962	1025.716	1599.691	-559.720	1018.219	1780.570	-560.584	1018.202	1710.518	-501.537	1048.768	1784.050	-521.912	1038.682	1771.843	-492.513	1028.297	1745.133	-473.476	1023.737
2592	25.91000	1366.171	-535.164	1310.620	1351.748	-565.955	1025.679	1599.734	-559.745	1018.231	1780.594	-560.577	1018.149	1710.556	-501.625	1048.743	1784.028	-521.965	1038.642	1771.862	-492.523	1028.248	1745.176	-473.505	1023.615
2593	25.92000	1366.181	-535.134	1310.629	1351.745	-565.962	1025.668	1599.676	-559.742	1018.221	1780.581	-560.673	1018.030	1710.713	-501.762	1048.838	1784.000	-522.585	1038.201	1771.835	-492.569	1028.176	1745.278	-473.549	1023.518
2594	25.93000	1366.257	-534.991	1310.511	1351.703	-565.985	1025.663	1599.900	-559.441	1017.862	1780.552	-560.709	1017.978	1710.938	-501.986	1049.148	1783.926	-522.085	1038.663	1771.768	-492.593	1028.174	1745.321	-473.622	1023.397
2595	25.94000	1366.280	-535.006	1310.546	1351.745	-565.983	1025.659	1599.905	-559.507	1017.878	1780.538	-560.749	1017.968	1711.347	-502.441	1049.769	1783.869	-522.233	1038.627	1771.733	-492.626	1028.191	1745.320	-473.677	1023.318
2596	25.95000	1366.214	-535.140	1310.643	1351.702	-565.973	1025.688	1599.860	-559.486	1017.872	1780.508	-560.779	1017.909	1711.577	-502.712	1050.345	1783.802	-522.286	1038.705	1771.850	-492.523	1028.531	1745.618	-473.451	1023.781
2597	25.96000	1366.231	-535.114	1310.626	1351.719	-565.936	1025.679	1599.638	-559.734	1018.176	1780.494	-560.824	1017.863	1712.138	-503.514	1051.486	1783.789	-522.348	1038.756	1770.541	-493.346	1027.868	1744.028	-474.837	1022.035
2598	25.97000	1366.321	-534.931	1310.506	1351.697	-565.900	1025.664	1599.682	-559.744	1018.162	1780.531	-560.850	1017.826	1712.674	-504.432	1052.910	1783.650	-522.410	1038.637	1770.503	-493.373	1027.881	1744.087	-474.966	1022.025
2599	25.98000	1366.316	-534.932	1310.522	1351.678	-565.952	1025.667	1599.640	-559.788	1018.178	1780.506	-560.910	1017.719	1713.370	-505.651	1055.168	1783.605	-522.467	1038.586	1770.651	-493.320	1027.949	1743.998	-475.156	1021.875
2600	25.99000	1366.334	-534.952	1310.527	1351.746	-565.936	1025.690	1599.861	-559.493	1017.779	1780.516	-560.911	1017.595	1714.136	-507.492	1057.873	1783.637	-522.472	1038.507	1770.493	-493.449	1027.764	1744.226	-475.092	1021.741
2601	26.00000	1366.344	-534.972	1310.501	1351.698	-565.916	1025.645	1599.845	-559.455	1017.774	1780.449	-560.875	1017.406	1714.558	-510.030	1061.101	1783.730	-522.423	1038.391	1770.446	-493.415	1027.536	1744.306	-475.127	1021.456
2602	26.01000	1366.346	-534.925	1310.541	1351.723	-565.908	1025.682	1599.808	-559.455	1017.804	1780.431	-560.916	1017.162	1714.663	-513.654	1065.217	1783.763	-522.422	1038.286	1770.329	-493.514	1027.331	1744.469	-475.071	1021.260
2603	26.02000	1366.376	-534.937	1310.544	1351.722	-565.922	1025.686	1599.803	-559.390	1017.786	1780.406	-560.989	1016.899	1714.238	-517.685	1069.264	1783.810	-522.487	1038.198	1770.250	-493.529	1027.172	1744.528	-475.006	1020.913
2604	26.03000	1366.384	-534.929	1310.530	1351.722	-565.940	1025.666	1599.740	-559.416	1017.797	1780.347	-561.046	1016.420	1713.630	-521.663	1073.054	1783.849	-522.568	1038.110	1770.333	-493.485	1027.181	1744.504	-475.200	1020.669
2605	26.04000	1366.384	-534.934	1310.527	1351.723	-565.915	1025.693	1599.746	-559.384	1017.690	1780.385	-561.184	1016.005	1712.750	-526.170	1076.587	1784.078	-522.805	1038.177	1770.231	-493.625	1026.995	1744.736	-475.405	1020.678
2606	26.05000	1366.422	-534.925	1310.526	1351.766	-565.921	1025.661	1599.681	-559.404	1017.669	1780.363	-561.373	1015.518	1711.898	-530.495	1079.686	1784.077	-522.893	1038.110	1770.376	-493.569	1026.867	1744.188	-476.159	1020.008
2607	26.06000	1366.416	-534.915	1310.549	1351.765	-565.885	1025.688	1599.628	-559.394	1017.587	1780.395	-561.641	1014.817	1710.698	-535.880	1082.309	1784.235	-523.239	1038.017	1770.428	-493.577	1026.673	1744.291	-476.263	1019.814
2608	26.07000	1366.411	-534.875	1310.520	1351.768	-565.891	1025.675	1599.551	-559.449	1017.523	1780.302	-561.912	1014.146	1709.285	-541.537	1084.543	1783.806	-523.510	1037.510	1770.422	-493.890	1026.531	1744.369	-476.539	1019.511
2609	26.08000	1366.437	-534.891	1310.534	1351.747	-565.930	1025.694	1599.440	-559.546	1017.476	1780.286	-562.161	1013.537	1707.689	-547.496	1086.372	1783.745	-523.867	1037.204	1770.453	-494.251	1026.357	1744.842	-476.611	1019.611
2610	26.09000	1366.424	-534.913	1310.536	1351.723	-565.934	1025.669	1599.406	-559.572	1017.267	1780.222	-562.582	1012.862	1706.887	-553.459	1087.440	1783.726	-524.094	1036.885	1770.600	-494.607	1026.505	1745.367	-476.732	1019.793
2611	26.10000	1366.462	-534.915	1310.524	1351.715	-565.901	1025.625	1599.346	-559.493	1017.075	1780.126	-563.265	1012.061	1705.017	-559.016	1088.143	1783.721	-524.334	1036.564	1770.562	-494.984	1026.281	1745.902	-476.860	1020.002
2612	26.11000	1366.469	-534.913	1310.507	1351.723	-565.933	1025.661	1599.266	-559.525	1016.955	1780.050	-563.740	1011.449	1703.762	-564.412	1088.770	1784.024	-524.668	1036.497	1770.481	-495.455	1026.027	1745.318	-478.197	1019.659
2613	26.12000	1366.452	-534.943	1310.540	1351.721	-565.967	1025.644	1599.227	-559.571	1016.887	1779.959	-564.223	1011.044	1702.379	-569.554	1089.056	1784.103	-524.799	1036.296	1770.470	-495.859	1025.897	1745.530	-478.611	1019.733
2614	26.13000	1366.459	-534.913	1310.541	1351.728	-565.959	1025.720	1599.180	-559.558	1016.844	1779.883	-564.653	1010.585	1700.343	-574.051	1088.255	1784.149	-524.889	1036.182	1769.914	-496.846	1025.546	1745.656	-479.048	1019.752
2615	26.14000	1366.473	-534.947	1310.576	1351.728	-565.988	1025.701	1599.086	-559.581	1016.743	1779.788	-565.030	1010.063	1699.343	-578.620	1087.940	1784.201	-524.932	1036.060	1770.002	-497.003	1025.453	1745.483	-479.592	1019.637
2616	26.15000	1366.483	-534.960	1310.541	1351.721	-565.940	1025.656	1598.910	-559.834	1016.837	1779.815	-565.173	1009.612	1695.693	-580.293	1084.547	1784.190	-524.992	1035.855	1770.313	-496.984	1025.803	1745.703	-479.717	1019.911
2617	26.16000	1366.489	-534.949	1310.531	1351.702	-565.975	1025.686	1598.984	-559.758	1016.517	1779.883	-564.963	1008.959	1697.482	-586.668	1085.579	1784.251	-525.113	1035.761	1770.518	-496.996	1025.994	1745.904	-479.740	1020.307
2618	26.17000	1366.520	-534.953	1310.545	1351.701	-565.998	1025.666	1598.780	-560.023	1016.575	1779.942	-564.933	1008.494	1693.826	-587.441	1081.613	1784.250	-525.215	1035.639	1770.596	-497.031	1026.079	1746.147	-479.694	1020.691
2619	26.18000	1366.543	-534.919	1310.514	1351.745	-565.943	1025.687	1598.710	-560.042	1016.532	1779.970	-564.642	1007.731	1692.972	-590.930	1079.756	1784.241	-525.171	1035.518	1770.701	-496.992	1026.033	1746.236	-479.709	1020.834
2620	26.19000	1366.560	-534.943	1310.540	1351.764	-565.956	1025.633	1598.661	-560.009	1016.381	1779.985	-564.564	1007.242	1692.195	-594.218	1078.086	1784.305	-525.075	1035.303	1770.451	-497.092	1025.663	1746.234	-479.714	1020.842
