NO_OF_FRAMES	521
NO_OF_CAMERAS	10
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:07:47.938	197765.02714200
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Mixed
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	
170	1.69000	1250.326	-527.388	1395.158	1270.975	-588.203	1089.229	1442.612	-471.913	938.071	1560.584	-433.197	871.512	1539.267	-418.254	876.644
171	1.70000	1252.314	-526.903	1394.893	1274.299	-587.463	1089.201	1445.474	-470.335	937.730	1563.702	-431.394	871.713	1542.301	-416.672	876.790
172	1.71000	1254.378	-526.718	1394.731	1277.787	-586.623	1089.108	1448.581	-469.011	937.812	1566.608	-429.569	871.681	1545.136	-414.829	876.687
173	1.72000	1256.331	-526.482	1394.714	1281.135	-585.906	1089.236	1451.938	-467.721	937.940	1569.658	-427.737	871.700	1547.757	-413.242	876.656
174	1.73000	1258.380	-526.240	1394.745	1284.476	-585.086	1089.091	1454.759	-466.255	937.838	1572.398	-425.905	871.572	1550.901	-411.467	876.615
175	1.74000	1260.467	-525.997	1394.711	1287.924	-584.337	1088.953	1457.872	-464.947	938.122	1575.439	-424.383	871.751	1554.295	-409.604	877.342
176	1.75000	1262.532	-525.698	1394.569	1291.232	-583.423	1089.025	1460.719	-463.647	937.633	1578.489	-422.461	872.096	1556.539	-408.120	876.713
177	1.76000	1264.555	-525.367	1394.428	1294.514	-582.719	1089.052	1464.003	-462.050	938.179	1581.342	-420.738	872.020	1559.116	-406.107	876.748
178	1.77000	1266.671	-524.915	1394.180	1297.837	-581.952	1088.918	1466.606	-460.568	937.719	1584.097	-418.826	871.969	1562.152	-404.406	876.732
179	1.78000	1268.837	-524.632	1394.000	1301.196	-581.156	1088.892	1469.856	-459.291	937.956	1586.917	-416.892	871.918	1565.092	-402.558	876.898
180	1.79000	1270.898	-524.329	1393.964	1304.441	-580.234	1089.032	1472.765	-458.035	937.961	1589.791	-415.124	872.043	1567.910	-400.680	876.864
181	1.80000	1273.075	-523.978	1393.777	1307.682	-579.568	1088.981	1475.580	-456.514	937.948	1592.523	-413.481	872.123	1570.572	-399.060	876.939
182	1.81000	1275.233	-523.635	1393.647	1310.952	-578.667	1088.890	1478.597	-455.354	937.901	1595.431	-411.603	872.125	1573.044	-397.355	876.762
183	1.82000	1277.284	-523.364	1393.643	1314.159	-577.754	1088.985	1481.567	-454.001	938.102	1598.291	-409.764	872.227	1575.593	-395.890	876.674
184	1.83000	1279.390	-523.102	1393.509	1317.341	-576.950	1088.880	1484.422	-452.735	937.999	1600.995	-408.070	872.242	1578.526	-393.860	876.943
185	1.84000	1281.608	-522.707	1393.370	1320.445	-576.277	1088.863	1487.309	-451.444	938.015	1603.795	-406.348	872.209	1581.375	-392.384	876.811
186	1.85000	1283.797	-522.202	1393.121	1323.554	-575.094	1088.888	1490.115	-449.823	937.907	1606.395	-404.781	872.096	1584.341	-390.549	877.123
187	1.86000	1285.959	-521.931	1392.893	1326.576	-574.356	1088.856	1493.082	-448.836	937.986	1609.169	-403.101	872.141	1586.893	-389.435	877.055
188	1.87000	1287.957	-521.634	1392.788	1329.638	-573.619	1088.834	1495.964	-447.425	938.024	1612.029	-401.467	872.240	1589.767	-387.375	877.221
189	1.88000	1290.103	-521.158	1392.528	1332.760	-572.595	1088.812	1498.562	-446.038	937.738	1614.776	-399.875	872.291	1592.333	-386.236	877.119
190	1.89000	1292.110	-520.895	1392.381	1335.751	-571.645	1088.780	1501.637	-444.898	938.047	1617.420	-398.381	872.202	1595.201	-384.391	877.338
191	1.90000	1294.198	-520.664	1392.242	1338.738	-570.703	1088.563	1504.301	-443.530	937.866	1620.093	-396.762	872.257	1597.651	-383.174	877.195
192	1.91000	1296.340	-520.269	1391.940	1341.660	-569.997	1088.508	1507.038	-442.093	937.835	1622.771	-395.000	872.268	1600.439	-381.126	877.371
193	1.92000	1298.378	-519.923	1391.622	1344.585	-569.172	1088.471	1509.896	-440.994	937.901	1625.445	-393.435	872.354	1602.827	-379.916	877.112
194	1.93000	1300.459	-519.465	1391.261	1347.495	-568.166	1088.400	1512.471	-439.660	937.738	1627.910	-391.925	872.116	1605.697	-378.234	877.481
195	1.94000	1302.383	-519.287	1391.147	1350.334	-567.222	1088.348	1515.175	-438.431	937.803	1630.539	-390.394	872.272	1607.970	-376.798	877.178
196	1.95000	1304.523	-518.928	1390.987	1353.202	-566.449	1088.091	1517.792	-437.159	937.595	1633.176	-388.743	872.378	1610.780	-374.984	877.520
197	1.96000	1306.553	-518.614	1390.699	1356.019	-565.569	1088.094	1520.425	-435.881	937.669	1635.847	-387.168	872.482	1612.595	-373.774	876.877
198	1.97000	1308.568	-518.291	1390.419	1358.768	-564.656	1088.102	1523.118	-434.905	937.762	1638.236	-385.698	872.349	1615.753	-372.098	877.530
199	1.98000	1310.554	-517.842	1390.105	1361.592	-563.789	1087.981	1525.542	-433.312	937.529	1640.678	-384.110	872.395	1617.864	-370.493	877.140
200	1.99000	1312.573	-517.546	1389.842	1364.245	-563.109	1087.844	1528.112	-432.065	937.618	1643.236	-382.360	872.391	1620.087	-369.165	877.333
201	2.00000	1314.631	-517.220	1389.659	1366.825	-562.168	1087.774	1530.698	-430.941	937.564	1645.498	-380.931	872.432	1622.471	-367.579	877.018
202	2.01000	1316.555	-517.022	1389.361	1369.515	-561.290	1087.680	1533.068	-429.542	937.479	1646.941	-379.854	871.729	1624.496	-366.643	876.606
203	2.02000	1318.611	-516.761	1389.054	1372.142	-560.447	1087.495	1535.479	-428.241	937.599	1650.235	-377.769	872.406	1626.962	-364.698	877.160
204	2.03000	1320.524	-516.485	1388.721	1374.740	-559.639	1087.417	1537.841	-427.149	937.456	1652.589	-376.169	872.514	1629.948	-362.910	877.719
205	2.04000	1322.636	-516.219	1388.273	1377.286	-558.978	1087.165	1540.275	-425.722	937.437	1654.715	-374.704	872.378	1631.450	-361.661	877.176
206	2.05000	1324.613	-516.047	1387.924	1379.818	-558.197	1087.011	1542.521	-424.619	937.261	1657.007	-373.073	872.556	1634.320	-359.779	877.588
207	2.06000	1326.526	-515.844	1387.702	1382.321	-557.298	1086.790	1544.888	-423.176	937.215	1659.066	-371.243	872.333	1636.313	-358.349	877.472
208	2.07000	1328.590	-515.611	1387.261	1384.767	-556.683	1086.546	1547.193	-421.912	937.348	1661.317	-369.856	872.585	1638.515	-356.615	877.592
209	2.08000	1330.622	-515.460	1386.854	1387.150	-555.884	1086.240	1549.433	-420.659	937.119	1663.578	-368.088	872.566	1640.170	-355.272	877.311
210	2.09000	1332.751	-515.138	1386.400	1389.630	-555.070	1085.948	1551.542	-419.301	937.012	1665.228	-366.825	872.265	1641.870	-354.103	876.473
211	2.10000	1334.686	-515.029	1385.983	1392.133	-554.128	1085.720	1553.892	-418.139	937.036	1667.793	-365.032	872.689	1644.769	-352.252	877.726
212	2.11000	1336.684	-514.866	1385.677	1394.554	-553.415	1085.389	1555.859	-416.698	936.735	1669.206	-363.919	872.247	1646.404	-350.932	876.866
213	2.12000	1338.613	-514.801	1385.173	1396.878	-552.893	1085.098	1558.119	-415.373	936.822	1672.030	-361.728	872.621	1648.362	-349.103	877.342
214	2.13000	1340.652	-514.712	1384.843	1399.193	-552.008	1084.739	1560.101	-414.293	936.269	1674.108	-359.900	872.831	1650.343	-347.528	877.286
215	2.14000	1342.669	-514.379	1384.356	1401.407	-551.244	1084.427	1562.262	-412.894	936.405	1675.874	-358.520	872.573	1653.087	-345.632	877.776
216	2.15000	1344.596	-514.172	1383.824	1403.733	-550.512	1084.129	1564.335	-411.518	936.277	1677.298	-357.330	872.157	1654.057	-344.859	876.791
217	2.16000	1346.520	-514.105	1383.425	1405.993	-549.745	1083.791	1566.237	-410.240	936.141	1679.946	-355.158	872.730	1656.755	-342.922	877.843
218	2.17000	1348.518	-514.010	1383.075	1408.214	-548.997	1083.461	1568.369	-409.058	936.155	1680.939	-354.094	872.125	1658.128	-341.513	877.093
219	2.18000	1350.363	-513.854	1382.628	1410.282	-548.301	1083.139	1570.090	-407.702	935.717	1683.596	-351.968	872.735	1660.426	-339.418	877.796
220	2.19000	1352.311	-513.619	1382.100	1412.463	-547.390	1082.643	1572.214	-406.522	935.882	1685.030	-350.511	872.504	1661.126	-338.681	876.783
221	2.20000	1354.203	-513.385	1381.618	1414.547	-546.935	1082.470	1574.150	-405.214	935.906	1687.304	-348.756	872.914	1664.083	-336.221	877.883
222	2.21000	1356.058	-513.217	1381.170	1416.562	-546.144	1081.954	1575.894	-403.852	935.653	1688.220	-347.380	872.115	1665.012	-335.369	877.143
223	2.22000	1357.837	-513.142	1380.785	1418.606	-545.514	1081.505	1577.959	-402.786	935.750	1690.680	-345.384	872.742	1667.476	-333.197	877.982
224	2.23000	1359.613	-513.031	1380.364	1420.606	-544.833	1081.247	1579.517	-401.565	935.502	1691.485	-344.500	872.198	1668.245	-332.287	877.085
225	2.24000	1361.414	-512.936	1380.013	1422.487	-544.198	1080.872	1581.300	-400.303	935.336	1693.633	-342.846	872.655	1669.465	-331.139	876.842
226	2.25000	1363.126	-512.669	1379.454	1424.479	-543.458	1080.581	1583.090	-399.333	935.374	1695.879	-340.791	873.097	1672.319	-328.779	877.977
227	2.26000	1364.883	-512.410	1378.969	1426.270	-542.808	1080.351	1584.600	-397.939	935.073	1696.484	-339.937	872.399	1672.978	-327.948	877.110
228	2.27000	1366.529	-512.293	1378.566	1428.062	-541.901	1079.898	1586.157	-396.992	934.986	1698.852	-337.956	873.102	1675.184	-326.038	878.002
229	2.28000	1368.127	-512.186	1378.280	1429.887	-541.206	1079.514	1587.884	-395.843	935.057	1699.356	-337.243	872.290	1675.936	-325.272	877.194
230	2.29000	1369.792	-512.000	1377.831	1431.449	-540.702	1079.250	1589.255	-394.807	934.766	1701.206	-335.696	872.652	1677.086	-324.156	877.078
231	2.30000	1371.279	-511.777	1377.409	1433.048	-540.211	1079.051	1590.660	-393.734	934.665	1703.076	-334.059	873.104	1679.366	-322.139	877.985
232	2.31000	1372.845	-511.649	1376.953	1434.615	-539.591	1078.538	1592.051	-392.709	934.552	1703.794	-333.081	872.561	1679.731	-321.685	877.215
233	2.32000	1374.373	-511.412	1376.598	1436.100	-539.201	1078.287	1593.413	-391.793	934.444	1705.598	-331.666	873.091	1681.891	-319.715	878.137
234	2.33000	1375.753	-511.199	1376.223	1437.495	-538.765	1077.937	1594.575	-390.845	934.316	1706.217	-330.784	872.479	1682.085	-319.260	877.093
235	2.34000	1377.115	-511.200	1375.965	1438.951	-538.091	1077.600	1595.714	-390.212	934.099	1706.962	-329.770	872.343	1683.347	-318.216	877.332
236	2.35000	1378.513	-510.841	1375.497	1440.319	-537.617	1077.206	1597.011	-389.105	934.123	1709.136	-328.309	873.358	1685.285	-316.369	878.110
237	2.36000	1379.812	-510.758	1375.164	1441.565	-537.363	1076.978	1597.972	-388.298	933.851	1709.587	-327.861	873.062	1684.752	-316.188	876.797
238	2.37000	1381.037	-510.608	1374.836	1442.763	-536.859	1076.637	1599.022	-387.723	933.965	1711.123	-326.496	873.351	1686.164	-315.098	877.262
239	2.38000	1382.248	-510.401	1374.556	1443.837	-536.614	1076.385	1600.021	-387.021	933.842	1711.908	-325.736	873.368	1687.045	-314.254	877.296
240	2.39000	1383.405	-510.368	1374.337	1444.985	-536.282	1076.215	1600.717	-386.461	933.530	1712.079	-324.617	872.305	1687.451	-313.512	876.634
241	2.40000	1384.415	-510.296	1374.115	1445.941	-536.151	1075.950	1601.659	-385.732	933.625	1714.173	-323.634	873.017	1689.801	-312.518	877.451
242	2.41000	1385.531	-510.137	1373.883	1446.767	-535.911	1075.770	1602.434	-385.144	933.518	1713.939	-322.811	872.631	1689.224	-311.924	877.362
243	2.42000	1386.491	-509.977	1373.617	1447.635	-535.785	1075.610	1603.080	-384.633	933.527	1713.859	-322.189	872.276	1689.895	-311.326	877.026
244	2.43000	1387.519	-509.928	1373.421	1448.445	-535.443	1075.322	1603.829	-384.324	933.587	1714.850	-321.487	872.394	1690.789	-311.208	877.360
245	2.44000	1388.501	-509.911	1373.243	1449.103	-535.290	1075.045	1604.380	-384.012	933.579	1716.329	-320.745	873.196	1691.216	-309.573	878.036
246	2.45000	1389.252	-509.798	1373.021	1449.732	-535.184	1074.841	1604.865	-383.744	933.419	1716.795	-320.446	873.177	1691.008	-309.321	878.058
247	2.46000	1390.094	-509.782	1372.908	1450.313	-535.286	1074.775	1605.224	-383.549	933.231	1717.330	-320.257	873.338	1690.896	-308.968	877.598
248	2.47000	1390.955	-509.755	1372.785	1450.818	-535.299	1074.625	1605.504	-383.205	933.060	1717.653	-319.986	873.423	1690.887	-308.763	877.568
249	2.48000	1391.645	-509.784	1372.670	1451.285	-535.320	1074.451	1605.801	-382.943	932.930	1717.932	-319.528	873.286	1690.835	-308.623	877.541
250	2.49000	1392.317	-509.750	1372.495	1451.628	-535.434	1074.248	1606.110	-382.739	932.846	1717.546	-318.846	872.700	1690.958	-308.500	877.556
251	2.50000	1392.980	-509.834	1372.480	1452.001	-535.514	1074.060	1606.330	-382.645	932.763	1717.894	-318.523	872.691	1691.603	-307.909	877.821
252	2.51000	1393.631	-509.825	1372.431	1452.312	-535.612	1073.828	1606.537	-382.477	932.753	1718.142	-318.220	872.816	1691.713	-307.716	877.834
253	2.52000	1394.184	-509.794	1372.236	1452.576	-535.747	1073.583	1606.702	-382.452	932.654	1718.367	-318.073	872.810	1691.838	-307.584	877.890
254	2.53000	1394.700	-509.866	1372.102	1452.797	-536.011	1073.351	1606.785	-382.486	932.586	1718.594	-317.987	872.874	1692.516	-306.930	878.175
255	2.54000	1395.148	-510.013	1372.019	1453.052	-536.219	1073.187	1606.920	-382.516	932.533	1718.658	-317.874	872.854	1692.403	-306.657	878.180
256	2.55000	1395.637	-510.098	1371.992	1453.269	-536.380	1073.103	1606.998	-382.562	932.443	1718.775	-317.807	872.904	1692.430	-306.656	878.225
257	2.56000	1396.107	-510.175	1371.972	1453.437	-536.508	1073.027	1607.103	-382.661	932.448	1718.768	-317.815	872.842	1692.420	-306.635	878.272
258	2.57000	1396.433	-510.236	1371.879	1453.550	-536.620	1072.937	1607.148	-382.728	932.399	1718.809	-317.821	872.855	1692.352	-306.569	878.275
259	2.58000	1396.756	-510.276	1371.795	1453.673	-536.802	1072.848	1607.214	-382.756	932.351	1718.844	-317.826	872.873	1692.366	-306.622	878.254
260	2.59000	1397.125	-510.349	1371.754	1453.806	-536.946	1072.726	1607.256	-382.796	932.349	1718.830	-317.830	872.820	1692.413	-306.612	878.229
261	2.60000	1397.402	-510.453	1371.644	1453.833	-537.396	1072.512	1607.229	-382.873	932.338	1718.830	-317.804	872.809	1692.384	-306.568	878.244
262	2.61000	1397.772	-510.517	1371.591	1453.928	-537.594	1072.316	1607.299	-382.946	932.310	1718.890	-317.855	872.831	1692.363	-306.607	878.241
263	2.62000	1398.041	-510.586	1371.511	1453.953	-537.772	1072.192	1607.331	-383.005	932.338	1718.885	-317.842	872.844	1692.389	-306.592	878.298
264	2.63000	1398.352	-510.674	1371.462	1454.016	-538.090	1072.040	1607.355	-383.056	932.324	1718.877	-317.840	872.796	1692.351	-306.626	878.278
265	2.64000	1398.550	-510.749	1371.364	1453.989	-538.295	1072.064	1607.375	-383.230	932.308	1718.951	-317.828	872.758	1692.161	-306.953	878.459
266	2.65000	1398.745	-510.831	1371.275	1454.047	-538.393	1071.930	1607.415	-383.263	932.348	1719.094	-317.833	872.820	1692.332	-306.617	878.279
267	2.66000	1398.929	-510.860	1371.148	1454.129	-538.504	1071.875	1607.451	-383.270	932.278	1719.149	-317.796	872.702	1692.330	-306.613	878.248
268	2.67000	1399.121	-510.901	1371.088	1454.166	-538.538	1071.752	1607.523	-383.306	932.261	1719.449	-317.818	872.785	1692.374	-306.546	878.240
269	2.68000	1399.335	-510.980	1370.996	1454.253	-538.607	1071.750	1607.597	-383.324	932.253	1719.816	-317.796	872.701	1692.341	-306.505	878.191
270	2.69000	1399.542	-511.045	1370.929	1454.342	-538.601	1071.620	1607.671	-383.334	932.229	1720.667	-317.955	872.907	1692.342	-306.443	878.225
271	2.70000	1399.688	-511.185	1370.871	1454.447	-538.615	1071.533	1607.742	-383.357	932.183	1721.900	-318.199	873.145	1692.106	-306.301	878.220
272	2.71000	1399.900	-511.245	1370.821	1454.539	-538.684	1071.428	1607.901	-383.250	932.226	1723.858	-318.963	874.200	1692.141	-305.953	878.161
273	2.72000	1400.081	-511.252	1370.733	1454.681	-538.658	1071.284	1608.036	-383.219	932.216	1724.860	-319.324	874.564	1692.058	-305.788	878.127
274	2.73000	1400.310	-511.253	1370.624	1454.887	-538.670	1071.105	1608.236	-383.212	932.255	1725.831	-319.672	874.964	1692.062	-305.452	878.292
275	2.74000	1400.441	-511.329	1370.468	1454.965	-538.859	1071.096	1608.442	-383.148	932.296	1726.384	-319.479	874.739	1691.932	-305.117	878.248
276	2.75000	1400.613	-511.344	1370.401	1455.116	-538.897	1070.977	1608.625	-383.113	932.340	1727.373	-319.797	875.160	1691.784	-304.896	878.331
277	2.76000	1400.785	-511.338	1370.356	1455.376	-538.808	1070.832	1608.886	-383.031	932.408	1728.810	-320.323	875.940	1691.686	-304.641	878.425
278	2.77000	1400.909	-511.410	1370.289	1455.554	-538.928	1070.837	1609.177	-382.983	932.488	1730.189	-320.824	876.879	1691.683	-304.162	878.342
279	2.78000	1401.001	-511.420	1370.258	1455.808	-538.996	1070.791	1609.566	-382.931	932.603	1731.753	-321.549	877.845	1691.684	-303.589	878.435
280	2.79000	1401.156	-511.456	1370.180	1456.110	-539.009	1070.779	1610.025	-382.779	932.824	1732.774	-321.803	878.276	1691.743	-303.125	878.479
281	2.80000	1401.294	-511.360	1370.045	1456.401	-539.014	1070.808	1610.491	-382.807	932.947	1734.028	-321.887	878.555	1691.793	-302.589	878.611
282	2.81000	1401.392	-511.441	1369.857	1456.805	-539.016	1070.764	1610.930	-382.758	933.027	1735.432	-322.177	878.824	1691.891	-302.144	878.657
283	2.82000	1401.494	-511.446	1369.790	1457.226	-538.836	1070.755	1611.434	-382.683	933.165	1737.013	-322.335	879.276	1691.960	-301.846	878.681
284	2.83000	1401.567	-511.455	1369.684	1457.680	-538.711	1070.715	1611.982	-382.479	933.230	1738.691	-322.455	879.631	1692.077	-301.501	878.731
285	2.84000	1401.712	-511.372	1369.555	1458.207	-538.606	1070.743	1612.644	-382.396	933.406	1740.634	-322.723	880.259	1692.356	-300.790	878.588
286	2.85000	1401.846	-511.338	1369.438	1458.759	-538.285	1070.704	1613.360	-382.213	933.500	1742.637	-322.902	880.832	1692.591	-300.251	878.538
287	2.86000	1401.976	-511.308	1369.282	1459.329	-538.081	1070.798	1614.178	-381.971	933.637	1744.562	-322.998	881.262	1692.795	-299.804	878.663
288	2.87000	1402.140	-511.242	1369.115	1459.935	-537.942	1070.754	1614.904	-381.764	933.770	1746.531	-322.980	881.576	1692.940	-299.034	878.955
289	2.88000	1402.323	-511.175	1368.965	1460.668	-537.639	1070.739	1615.735	-381.697	933.857	1748.812	-322.778	882.030	1693.035	-298.612	879.051
290	2.89000	1402.434	-511.084	1368.794	1461.455	-537.470	1070.750	1616.699	-381.660	933.957	1750.902	-322.688	882.290	1693.220	-297.781	878.824
291	2.90000	1402.606	-511.021	1368.605	1462.269	-537.224	1070.759	1617.625	-381.619	933.980	1753.191	-322.732	882.785	1693.489	-296.707	879.122
292	2.91000	1402.746	-510.937	1368.492	1463.138	-536.872	1070.803	1618.614	-381.486	934.081	1755.481	-322.520	883.117	1694.040	-296.047	879.391
293	2.92000	1402.864	-510.885	1368.323	1464.103	-536.643	1070.949	1619.858	-381.270	934.469	1757.727	-322.195	883.365	1694.064	-294.902	878.654
294	2.93000	1403.038	-510.838	1368.195	1465.004	-536.265	1071.233	1621.111	-381.063	934.651	1759.994	-321.984	883.781	1694.364	-294.217	878.641
295	2.94000	1403.170	-510.741	1368.074	1466.019	-535.915	1071.472	1622.203	-380.654	934.746	1762.193	-321.523	884.120	1694.639	-293.165	878.773
296	2.95000	1403.335	-510.612	1367.934	1467.098	-535.395	1071.691	1623.502	-380.358	935.052	1764.382	-321.126	884.516	1695.045	-292.554	879.004
297	2.96000	1403.477	-510.414	1367.740	1468.113	-535.141	1071.907	1624.734	-380.184	935.187	1766.403	-320.787	884.801	1696.399	-292.257	879.896
298	2.97000	1403.683	-510.144	1367.569	1469.323	-534.724	1072.020	1626.107	-379.837	935.354	1768.418	-319.930	885.319	1695.620	-290.316	878.621
299	2.98000	1403.871	-509.883	1367.364	1470.433	-534.167	1072.254	1627.477	-379.481	935.459	1770.258	-319.352	885.656	1696.030	-290.051	878.686
300	2.99000	1403.977	-509.694	1367.183	1471.621	-533.605	1072.561	1628.879	-379.231	935.688	1771.912	-318.429	885.756	1696.402	-288.917	879.207
301	3.00000	1404.202	-509.459	1367.037	1472.792	-533.035	1072.915	1630.283	-378.904	935.920	1773.535	-317.591	886.025	1697.197	-288.441	879.397
302	3.01000	1404.405	-509.156	1366.852	1473.896	-532.539	1073.103	1631.727	-378.368	936.148	1775.072	-316.465	886.304	1697.722	-287.482	879.288
303	3.02000	1404.526	-508.958	1366.780	1475.011	-531.956	1073.348	1633.078	-378.145	936.295	1776.243	-315.143	886.224	1697.917	-286.662	878.916
304	3.03000	1404.694	-508.740	1366.716	1476.013	-531.259	1073.634	1634.388	-377.802	936.619	1777.615	-314.149	886.676	1698.372	-285.651	879.366
305	3.04000	1404.848	-508.583	1366.697	1477.105	-530.534	1073.795	1635.738	-377.487	937.051	1778.952	-312.925	887.110	1698.776	-285.014	879.578
306	3.05000	1405.014	-508.462	1366.661	1478.071	-530.176	1074.083	1637.064	-377.000	937.586	1780.139	-311.758	887.643	1699.291	-284.370	879.842
307	3.06000	1405.202	-508.312	1366.615	1478.976	-529.724	1074.404	1638.237	-376.730	937.767	1781.201	-310.428	888.275	1699.606	-283.691	880.093
308	3.07000	1405.346	-508.149	1366.584	1479.886	-529.137	1074.766	1639.402	-376.399	938.100	1781.916	-308.745	888.679	1699.971	-283.090	880.440
309	3.08000	1405.502	-507.999	1366.529	1480.684	-528.615	1075.060	1640.362	-376.026	938.334	1782.547	-307.421	889.081	1699.866	-281.807	880.655
310	3.09000	1405.640	-507.860	1366.503	1481.412	-528.346	1075.278	1641.351	-375.716	938.694	1782.861	-305.732	889.275	1699.704	-281.059	880.322
311	3.10000	1405.830	-507.658	1366.471	1482.075	-528.142	1075.502	1642.396	-375.468	939.094	1782.971	-304.117	889.672	1700.072	-280.721	880.750
312	3.11000	1405.981	-507.489	1366.465	1482.724	-527.872	1075.808	1643.350	-375.186	939.570	1782.502	-302.179	889.579	1700.393	-280.372	881.147
313	3.12000	1406.119	-507.349	1366.451	1483.288	-527.489	1076.065	1644.236	-375.144	939.933	1781.776	-300.320	889.589	1700.674	-279.993	881.367
314	3.13000	1406.254	-507.124	1366.419	1483.869	-527.182	1076.409	1645.027	-374.938	940.375	1780.778	-298.363	889.335	1700.843	-279.670	881.491
315	3.14000	1406.383	-506.926	1366.379	1484.315	-527.020	1076.654	1645.762	-374.817	940.788	1779.826	-296.475	889.052	1701.092	-279.458	881.621
316	3.15000	1406.530	-506.753	1366.421	1484.778	-526.831	1076.749	1646.444	-374.818	941.132	1778.947	-295.208	888.760	1701.199	-279.291	881.750
317	3.16000	1406.602	-506.651	1366.391	1485.253	-526.697	1076.938	1647.085	-374.793	941.474	1778.178	-294.009	888.407	1701.313	-279.113	881.985
318	3.17000	1406.669	-506.561	1366.407	1485.617	-526.621	1077.046	1647.644	-374.603	941.838	1777.522	-292.803	888.172	1701.541	-279.039	882.128
319	3.18000	1406.721	-506.496	1366.437	1485.913	-526.560	1077.143	1648.051	-374.618	942.009	1776.555	-291.856	887.875	1701.833	-278.958	882.276
320	3.19000	1406.734	-506.442	1366.482	1486.203	-526.481	1077.295	1648.474	-374.450	942.168	1775.428	-291.010	887.512	1702.152	-278.964	882.460
321	3.20000	1406.803	-506.291	1366.400	1486.457	-526.308	1077.508	1648.798	-374.476	942.235	1774.455	-290.314	887.521	1702.506	-278.936	882.582
322	3.21000	1406.802	-506.281	1366.483	1486.650	-526.204	1077.658	1649.106	-374.483	942.325	1773.513	-289.567	887.250	1704.255	-279.444	881.982
323	3.22000	1406.881	-506.122	1366.459	1486.781	-526.101	1077.737	1649.369	-374.522	942.425	1773.167	-289.155	887.071	1704.408	-279.404	882.041
324	3.23000	1406.822	-505.985	1366.560	1486.899	-525.835	1077.889	1649.584	-374.473	942.524	1772.766	-288.852	886.877	1704.523	-279.482	882.019
325	3.24000	1406.830	-505.871	1366.530	1486.945	-525.745	1077.967	1649.761	-374.528	942.562	1772.432	-288.702	886.585	1704.537	-279.519	882.051
326	3.25000	1406.775	-505.920	1366.679	1486.901	-525.570	1078.075	1649.916	-374.566	942.647	1772.185	-288.608	886.327	1704.596	-279.582	882.056
327	3.26000	1406.727	-505.888	1366.771	1486.938	-525.391	1078.232	1650.043	-374.586	942.729	1772.076	-288.601	886.203	1704.592	-279.662	882.058
328	3.27000	1406.702	-505.878	1366.841	1486.881	-525.287	1078.285	1650.149	-374.639	942.748	1771.924	-288.619	886.015	1704.659	-279.790	881.951
329	3.28000	1406.595	-505.879	1366.930	1486.835	-525.190	1078.367	1650.260	-374.657	942.795	1771.751	-288.658	885.831	1704.660	-279.856	881.927
330	3.29000	1406.554	-505.828	1367.001	1486.810	-525.034	1078.438	1650.338	-374.649	942.828	1771.617	-288.745	885.558	1703.097	-279.487	882.614
331	3.30000	1406.486	-505.802	1367.055	1486.759	-524.829	1078.425	1650.396	-374.646	942.887	1771.561	-288.724	885.437	1703.160	-279.543	882.565
332	3.31000	1406.383	-505.818	1367.161	1486.699	-524.687	1078.527	1650.478	-374.652	942.983	1771.454	-288.718	885.334	1703.209	-279.638	882.510
333	3.32000	1406.300	-505.789	1367.272	1486.635	-524.591	1078.649	1650.587	-374.668	943.080	1771.407	-288.617	885.207	1703.292	-279.612	882.519
334	3.33000	1406.147	-505.759	1367.345	1486.588	-524.455	1078.843	1650.693	-374.679	943.187	1771.324	-288.595	885.117	1703.308	-279.769	882.582
335	3.34000	1406.031	-505.718	1367.404	1486.567	-524.238	1079.019	1650.846	-374.691	943.288	1771.274	-288.572	885.052	1703.334	-279.822	882.545
336	3.35000	1405.946	-505.703	1367.479	1486.624	-524.065	1079.106	1650.898	-374.679	943.368	1771.207	-288.520	884.909	1703.304	-279.774	882.581
337	3.36000	1405.810	-505.486	1367.528	1486.588	-523.963	1079.310	1651.036	-374.699	943.496	1771.151	-288.461	884.949	1703.253	-279.804	882.631
338	3.37000	1405.694	-505.471	1367.680	1486.601	-523.867	1079.474	1651.204	-374.834	943.641	1771.122	-288.408	884.841	1703.823	-280.791	883.302
339	3.38000	1405.525	-505.400	1367.738	1486.624	-523.759	1079.673	1651.839	-374.519	944.469	1771.052	-288.454	884.745	1704.216	-281.442	882.874
340	3.39000	1405.403	-505.372	1367.803	1486.583	-523.767	1079.869	1651.967	-374.581	944.643	1771.020	-288.466	884.756	1704.215	-281.518	882.901
341	3.40000	1405.215	-505.314	1367.906	1486.613	-523.767	1079.995	1652.115	-374.726	944.890	1771.004	-288.477	884.794	1704.231	-281.643	882.977
342	3.41000	1405.068	-505.217	1368.015	1486.580	-523.873	1080.132	1652.250	-374.814	945.144	1771.011	-288.425	884.924	1704.215	-281.724	883.060
