NO_OF_FRAMES	719
NO_OF_CAMERAS	10
NO_OF_MARKERS	8
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:29:07.453	199044.62658890
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb	Middle	Ring	Pinky
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Mixed
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	Middle X	Middle Y	Middle Z	Ring X	Ring Y	Ring Z	Pinky X	Pinky Y	Pinky Z	
222	2.21000	1551.803	83.165	1331.889	1548.924	91.355	1027.944	1797.883	99.279	1029.592	1974.338	94.669	996.000	1898.748	45.081	1055.139	NaN	NaN	NaN	NaN	NaN	NaN	1946.329	176.611	997.976
223	2.22000	1551.836	83.149	1331.858	1548.924	91.377	1027.873	1797.838	99.286	1029.621	1974.365	95.345	996.931	1899.483	44.745	1056.046	NaN	NaN	NaN	NaN	NaN	NaN	1946.645	176.546	998.938
224	2.23000	1551.899	83.127	1331.866	1548.876	91.333	1027.854	1797.853	99.322	1029.705	1974.441	95.598	997.274	1898.640	45.092	1055.433	NaN	NaN	NaN	NaN	NaN	NaN	1946.842	176.603	999.619
225	2.24000	1551.920	83.126	1331.833	1548.874	91.303	1027.823	1797.845	99.342	1029.766	1974.421	95.771	997.827	1898.529	44.974	1055.573	NaN	NaN	NaN	NaN	NaN	NaN	1947.099	176.567	1000.174
226	2.25000	1551.957	83.106	1331.840	1548.922	91.345	1027.843	1797.884	99.364	1029.803	1974.491	95.690	998.350	1898.341	44.850	1055.732	NaN	NaN	NaN	NaN	NaN	NaN	1947.721	176.548	1001.169
227	2.26000	1552.001	83.000	1331.921	1548.834	91.294	1027.869	1797.913	99.396	1029.874	1974.413	95.619	998.838	1898.240	44.762	1055.890	NaN	NaN	NaN	NaN	NaN	NaN	1947.640	176.543	1001.436
228	2.27000	1552.004	83.082	1331.854	1548.857	91.295	1027.841	1797.923	99.327	1029.946	1974.525	95.490	998.960	1898.183	44.721	1055.990	NaN	NaN	NaN	NaN	NaN	NaN	1947.547	176.502	1001.854
229	2.28000	1552.054	82.946	1331.903	1548.856	91.251	1027.795	1797.882	99.284	1029.988	1974.507	95.599	999.214	1898.202	44.680	1056.109	NaN	NaN	NaN	NaN	NaN	NaN	1947.611	176.662	1002.351
230	2.29000	1552.137	83.089	1331.816	1548.832	91.258	1027.746	1797.894	99.263	1030.005	1974.690	95.992	999.505	1898.211	44.657	1056.181	NaN	NaN	NaN	NaN	NaN	NaN	1947.566	176.776	1002.496
231	2.30000	1552.140	82.947	1331.872	1548.858	91.230	1027.769	1797.923	99.253	1029.973	1974.670	96.228	999.517	1898.199	44.618	1056.133	NaN	NaN	NaN	NaN	NaN	NaN	1947.389	176.829	1002.587
232	2.31000	1552.200	82.965	1331.872	1548.826	91.216	1027.716	1797.882	99.249	1030.005	1974.676	96.323	999.603	1898.199	44.590	1056.105	NaN	NaN	NaN	NaN	NaN	NaN	1947.313	176.795	1002.800
233	2.32000	1552.267	82.925	1331.868	1548.792	91.161	1027.798	1797.886	99.281	1030.004	1974.685	96.360	999.623	1898.143	44.635	1056.100	NaN	NaN	NaN	NaN	NaN	NaN	1947.452	176.891	1003.197
234	2.33000	1552.369	82.936	1331.900	1548.788	91.218	1027.752	1797.870	99.228	1029.984	1974.626	96.449	999.666	1898.101	44.566	1056.127	NaN	NaN	NaN	NaN	NaN	NaN	1947.496	176.835	1003.457
235	2.34000	1552.347	82.891	1331.848	1548.847	91.227	1027.720	1797.857	99.156	1030.048	1974.618	96.529	999.657	1898.273	45.015	1055.767	NaN	NaN	NaN	NaN	NaN	NaN	1947.518	176.771	1003.634
236	2.35000	1552.440	82.900	1331.847	1548.802	91.264	1027.731	1797.848	99.309	1030.012	1974.629	96.606	999.554	1898.227	44.957	1055.709	NaN	NaN	NaN	NaN	NaN	NaN	1947.596	176.672	1003.762
237	2.36000	1552.503	82.888	1331.851	1548.833	91.256	1027.711	1797.866	99.312	1030.018	1974.557	96.608	999.555	1898.211	44.899	1055.691	NaN	NaN	NaN	NaN	NaN	NaN	1947.686	176.565	1003.880
238	2.37000	1552.559	82.858	1331.850	1548.804	91.247	1027.708	1797.866	99.312	1030.004	1974.597	96.588	999.605	1898.147	44.888	1055.714	NaN	NaN	NaN	NaN	NaN	NaN	1947.870	176.106	1004.034
239	2.38000	1552.639	82.864	1331.846	1548.778	91.119	1027.822	1797.859	99.295	1030.000	1974.559	96.697	999.611	1898.094	44.874	1055.726	NaN	NaN	NaN	NaN	NaN	NaN	1947.924	176.016	1003.873
240	2.39000	1552.701	82.889	1331.855	1548.781	91.145	1027.819	1797.842	99.322	1030.033	1974.555	96.776	999.595	1898.067	44.934	1055.747	NaN	NaN	NaN	NaN	NaN	NaN	1947.837	175.837	1003.598
241	2.40000	1552.750	82.866	1331.852	1548.829	91.261	1027.725	1797.878	99.320	1030.009	1974.501	96.866	999.597	1898.066	44.928	1055.742	NaN	NaN	NaN	NaN	NaN	NaN	1948.335	175.426	1003.918
242	2.41000	1552.801	82.894	1331.838	1548.801	91.258	1027.723	1797.849	99.300	1030.070	1974.539	96.970	999.695	1898.081	44.863	1055.747	NaN	NaN	NaN	NaN	NaN	NaN	1948.211	175.081	1004.142
243	2.42000	1552.881	82.914	1331.826	1548.826	91.223	1027.716	1797.845	99.346	1030.065	1974.410	96.955	999.910	1898.027	44.885	1055.679	NaN	NaN	NaN	NaN	NaN	NaN	1948.258	175.011	1004.198
244	2.43000	1552.940	82.926	1331.824	1548.810	91.193	1027.754	1797.876	99.313	1030.025	1974.418	97.091	1000.125	1897.994	44.846	1055.620	NaN	NaN	NaN	NaN	NaN	NaN	1948.110	174.644	1004.050
245	2.44000	1553.080	82.990	1331.812	1548.827	91.191	1027.704	1797.869	99.341	1030.026	1974.369	97.158	1000.089	1898.000	44.789	1055.647	NaN	NaN	NaN	NaN	NaN	NaN	1948.169	174.538	1003.987
246	2.45000	1553.142	83.021	1331.803	1548.746	91.068	1027.795	1797.883	99.359	1030.031	1974.367	97.115	1000.166	1897.957	44.743	1055.589	NaN	NaN	NaN	NaN	NaN	NaN	1948.066	174.331	1003.728
247	2.46000	1553.212	83.010	1331.810	1548.811	91.084	1027.773	1797.840	99.254	1030.047	1974.350	97.088	1000.194	1897.889	44.542	1055.620	NaN	NaN	NaN	NaN	NaN	NaN	1948.105	174.318	1003.738
248	2.47000	1553.267	83.017	1331.812	1548.746	91.093	1027.803	1797.911	99.259	1030.024	1974.352	97.117	1000.220	1897.821	44.511	1055.526	NaN	NaN	NaN	NaN	NaN	NaN	1948.095	174.344	1003.831
249	2.48000	1553.310	83.017	1331.820	1548.826	91.188	1027.702	1797.838	99.299	1029.984	1974.317	97.072	1000.158	1897.759	44.524	1055.463	NaN	NaN	NaN	NaN	NaN	NaN	1948.114	174.317	1003.850
250	2.49000	1553.366	83.018	1331.800	1548.789	91.078	1027.570	1797.849	99.263	1029.990	1974.339	96.962	999.972	1897.722	44.466	1055.394	NaN	NaN	NaN	NaN	NaN	NaN	1948.088	174.340	1003.823
251	2.50000	1553.465	83.048	1331.810	1548.833	91.197	1027.675	1797.831	99.239	1029.918	1974.389	96.909	999.909	1897.740	44.426	1055.314	NaN	NaN	NaN	NaN	NaN	NaN	1948.227	174.447	1003.951
252	2.51000	1553.553	83.037	1331.804	1548.751	91.063	1027.763	1797.834	99.291	1029.954	1974.515	96.930	999.731	1897.737	44.430	1055.319	NaN	NaN	NaN	NaN	NaN	NaN	1948.226	174.477	1003.997
253	2.52000	1553.618	83.054	1331.810	1548.800	91.235	1027.695	1797.857	99.276	1029.876	1974.478	96.967	999.656	1897.757	44.368	1055.206	NaN	NaN	NaN	NaN	NaN	NaN	1948.215	174.525	1003.968
254	2.53000	1553.728	83.056	1331.808	1548.848	91.241	1027.699	1797.875	99.260	1029.819	1974.533	96.885	999.526	1897.489	43.929	1055.466	NaN	NaN	NaN	NaN	NaN	NaN	1948.363	174.729	1003.975
255	2.54000	1553.803	83.051	1331.833	1548.827	91.204	1027.692	1797.829	99.242	1029.695	1974.583	96.695	999.429	1897.719	44.275	1054.967	NaN	NaN	NaN	NaN	NaN	NaN	1948.342	174.791	1003.870
256	2.55000	1553.889	83.052	1331.804	1548.772	90.959	1027.701	1797.844	99.174	1029.583	1974.458	96.293	998.785	1897.682	43.980	1054.767	NaN	NaN	NaN	NaN	NaN	NaN	1948.305	175.049	1003.712
257	2.56000	1554.005	83.049	1331.815	1548.827	91.145	1027.697	1797.822	99.047	1029.409	1974.350	95.636	998.441	1897.584	44.018	1054.610	NaN	NaN	NaN	NaN	NaN	NaN	1948.049	175.486	1003.308
258	2.57000	1554.113	83.079	1331.853	1548.808	91.126	1027.562	1797.805	98.988	1029.236	1974.367	94.946	997.739	1897.312	43.551	1054.840	NaN	NaN	NaN	NaN	NaN	NaN	1947.885	175.870	1003.042
259	2.58000	1554.214	83.083	1331.812	1548.808	91.140	1027.700	1797.751	98.955	1029.052	1974.275	94.137	996.842	1897.277	43.372	1054.505	NaN	NaN	NaN	NaN	NaN	NaN	1947.723	176.491	1002.822
260	2.59000	1554.285	83.103	1331.805	1548.795	91.074	1027.773	1797.754	98.935	1028.985	1974.150	93.079	995.707	1897.293	43.180	1054.270	NaN	NaN	NaN	NaN	NaN	NaN	1947.405	176.953	1002.604
261	2.60000	1554.417	83.131	1331.798	1548.820	91.098	1027.797	1797.763	98.877	1028.866	1973.793	91.733	994.345	1897.323	43.148	1054.145	NaN	NaN	NaN	NaN	NaN	NaN	1946.233	177.185	1001.471
262	2.61000	1554.495	83.119	1331.798	1548.835	91.112	1027.579	1797.772	98.852	1028.804	1973.686	90.534	992.776	1897.312	43.095	1054.060	NaN	NaN	NaN	NaN	NaN	NaN	1946.057	177.317	1001.078
263	2.62000	1554.542	83.123	1331.824	1548.762	91.087	1027.820	1797.772	98.858	1028.805	1973.059	89.036	991.199	1897.400	43.185	1053.883	NaN	NaN	NaN	NaN	NaN	NaN	1945.923	177.634	1000.281
264	2.63000	1554.634	83.135	1331.816	1548.831	91.221	1027.722	1797.836	98.919	1028.794	1972.824	88.016	989.490	1897.465	43.211	1053.852	NaN	NaN	NaN	NaN	NaN	NaN	1945.545	178.237	998.532
265	2.64000	1554.736	83.101	1331.807	1548.850	91.194	1027.761	1797.832	98.966	1028.769	1972.162	86.678	988.209	1897.441	43.338	1053.923	NaN	NaN	NaN	NaN	NaN	NaN	1944.913	178.261	996.616
266	2.65000	1554.764	83.116	1331.776	1548.898	91.229	1027.742	1797.820	99.013	1028.755	1971.800	85.749	986.610	1897.426	43.413	1054.061	NaN	NaN	NaN	NaN	NaN	NaN	1945.610	177.914	995.123
267	2.66000	1554.896	83.124	1331.815	1548.821	91.039	1027.712	1797.844	99.087	1028.763	1971.434	85.080	985.557	1898.138	43.116	1054.861	NaN	NaN	NaN	NaN	NaN	NaN	1946.859	177.676	994.184
268	2.67000	1554.955	83.102	1331.796	1548.889	91.131	1027.831	1797.872	99.084	1028.772	1970.872	83.671	984.608	1898.150	43.106	1054.961	NaN	NaN	NaN	NaN	NaN	NaN	1946.816	177.121	992.271
269	2.68000	1555.010	83.104	1331.800	1548.965	91.323	1027.786	1797.888	99.086	1028.847	1970.603	83.540	983.740	1898.191	43.105	1054.958	NaN	NaN	NaN	NaN	NaN	NaN	1946.431	176.597	991.364
270	2.69000	1555.081	83.081	1331.804	1548.945	91.279	1027.792	1797.912	99.070	1028.839	1970.233	82.400	982.886	1898.217	43.165	1054.920	NaN	NaN	NaN	NaN	NaN	NaN	1946.283	175.815	989.651
271	2.70000	1555.176	83.025	1331.797	1548.928	91.143	1027.896	1797.887	99.060	1028.896	1969.819	82.014	982.583	1898.251	43.110	1054.997	NaN	NaN	NaN	NaN	NaN	NaN	1946.296	175.604	988.768
272	2.71000	1555.261	83.053	1331.801	1548.966	91.217	1027.890	1797.879	99.074	1028.922	1969.450	81.583	981.844	1898.207	43.237	1055.055	NaN	NaN	NaN	NaN	NaN	NaN	1947.130	173.915	988.536
273	2.72000	1555.268	83.019	1331.755	1548.927	91.174	1027.898	1797.876	99.076	1028.960	1969.061	80.913	981.053	1898.238	43.291	1055.198	NaN	NaN	NaN	NaN	NaN	NaN	1946.710	174.072	987.658
274	2.73000	1555.331	83.002	1331.772	1548.928	91.166	1027.902	1797.881	99.113	1028.991	1968.697	80.265	980.531	1898.234	43.344	1055.267	NaN	NaN	NaN	NaN	NaN	NaN	1946.444	174.153	987.026
275	2.74000	1555.374	82.950	1331.784	1548.965	91.279	1027.788	1797.908	99.103	1029.003	1968.506	79.994	980.238	1898.274	43.339	1055.221	NaN	NaN	NaN	NaN	NaN	NaN	1946.293	174.178	986.581
276	2.75000	1555.408	82.916	1331.748	1548.977	91.165	1027.834	1797.898	99.085	1028.998	1968.341	79.850	979.940	1897.992	43.491	1054.831	NaN	NaN	NaN	NaN	NaN	NaN	1946.217	174.169	986.269
277	2.76000	1555.465	82.912	1331.769	1548.971	91.181	1027.896	1797.901	99.058	1028.980	1968.065	79.738	979.661	1898.392	43.284	1055.028	NaN	NaN	NaN	NaN	NaN	NaN	1946.178	174.145	986.031
278	2.77000	1555.503	82.871	1331.782	1548.957	91.163	1027.912	1797.944	99.091	1029.013	1967.974	79.279	979.041	1898.425	43.283	1054.917	NaN	NaN	NaN	NaN	NaN	NaN	1946.135	174.127	985.812
279	2.78000	1555.526	82.904	1331.750	1549.006	91.170	1027.906	1797.943	99.098	1029.003	1967.877	79.117	978.796	1898.461	43.297	1054.867	NaN	NaN	NaN	NaN	NaN	NaN	1946.050	174.136	985.555
280	2.79000	1555.548	82.867	1331.780	1549.024	91.190	1027.889	1797.955	99.108	1029.005	1967.842	79.107	978.394	1898.459	43.390	1054.853	NaN	NaN	NaN	NaN	NaN	NaN	1945.983	174.015	985.307
281	2.80000	1555.572	82.842	1331.763	1549.037	91.171	1027.897	1797.956	99.091	1029.005	1967.829	78.928	978.359	1898.553	43.367	1054.807	NaN	NaN	NaN	NaN	NaN	NaN	1945.938	173.782	984.836
282	2.81000	1555.598	82.841	1331.727	1549.032	91.156	1027.925	1797.998	99.104	1029.075	1967.737	78.835	978.497	1898.556	43.375	1054.770	NaN	NaN	NaN	NaN	NaN	NaN	1945.798	173.503	984.097
283	2.82000	1555.620	82.808	1331.736	1549.022	91.172	1027.910	1798.005	99.108	1029.108	1967.739	78.780	978.427	1898.626	43.342	1054.722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
284	2.83000	1555.622	82.803	1331.748	1549.030	91.180	1027.957	1798.003	99.132	1029.095	1967.761	78.877	978.463	1898.597	43.608	1054.631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
285	2.84000	1555.597	82.796	1331.734	1549.076	91.202	1027.897	1798.029	99.118	1029.121	1967.830	79.047	978.358	1898.568	43.619	1054.574	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
286	2.85000	1555.590	82.785	1331.739	1549.084	91.308	1027.845	1797.983	99.154	1029.086	1967.878	79.017	978.437	1898.554	43.607	1054.565	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
287	2.86000	1555.581	82.768	1331.726	1549.052	91.191	1027.921	1797.993	99.142	1029.060	1967.903	78.931	978.519	1898.583	43.633	1054.517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
288	2.87000	1555.585	82.782	1331.736	1549.030	91.172	1027.944	1797.978	99.114	1029.046	1967.856	78.929	978.521	1898.600	43.602	1054.516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
289	2.88000	1555.618	82.768	1331.730	1549.079	91.250	1027.895	1797.999	99.108	1029.097	1967.810	78.818	978.528	1898.568	43.597	1054.537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
290	2.89000	1555.558	82.732	1331.765	1549.051	91.206	1027.921	1797.996	99.141	1029.158	1967.804	78.713	978.551	1898.374	43.725	1054.335	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
291	2.90000	1555.568	82.758	1331.749	1549.100	91.213	1027.900	1797.990	99.121	1029.131	1967.771	78.565	978.599	1898.398	43.729	1054.314	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
292	2.91000	1555.572	82.709	1331.757	1549.131	91.330	1027.833	1798.000	99.139	1029.131	1967.722	78.572	978.386	1898.402	43.759	1054.317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
293	2.92000	1555.534	82.711	1331.707	1549.078	91.212	1027.942	1798.020	99.181	1029.234	1967.694	78.552	978.435	1898.356	43.735	1054.333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
294	2.93000	1555.529	82.726	1331.733	1549.067	91.235	1027.933	1797.980	99.224	1029.179	1967.670	78.519	978.463	1898.338	43.747	1054.311	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
295	2.94000	1555.514	82.708	1331.715	1549.050	91.173	1027.910	1797.994	99.200	1029.180	1967.668	78.487	978.435	1898.328	43.742	1054.288	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
296	2.95000	1555.497	82.682	1331.702	1549.065	91.266	1027.851	1798.004	99.214	1029.183	1967.667	78.424	978.489	1898.331	43.752	1054.243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
297	2.96000	1555.483	82.696	1331.709	1549.052	91.189	1027.923	1797.948	99.212	1029.126	1967.647	78.550	978.436	1898.337	43.728	1054.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
298	2.97000	1555.458	82.680	1331.714	1549.019	91.197	1027.867	1797.968	99.233	1029.209	1967.669	78.606	978.433	1898.367	43.711	1054.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
299	2.98000	1555.417	82.638	1331.704	1549.077	91.164	1027.925	1797.958	99.176	1029.170	1967.676	78.539	978.469	1898.378	43.734	1054.224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
300	2.99000	1555.390	82.635	1331.657	1549.048	91.204	1027.909	1797.984	99.227	1029.223	1967.652	78.591	978.467	1898.357	43.768	1054.174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
301	3.00000	1555.387	82.661	1331.692	1549.052	91.214	1027.871	1797.945	99.248	1029.177	1967.602	78.644	978.412	1898.361	43.778	1054.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
302	3.01000	1555.386	82.657	1331.703	1549.021	91.217	1027.892	1797.932	99.207	1029.163	1967.648	78.582	978.464	1898.356	43.727	1054.159	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
303	3.02000	1555.351	82.656	1331.687	1549.011	91.159	1027.911	1797.964	99.238	1029.224	1967.677	78.688	978.385	1898.217	43.825	1054.013	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
304	3.03000	1555.349	82.629	1331.682	1549.052	91.186	1027.899	1797.940	99.199	1029.143	1967.708	78.709	978.446	1898.356	43.688	1054.155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
305	3.04000	1555.293	82.612	1331.682	1549.027	91.150	1027.860	1797.932	99.205	1029.178	1967.784	78.840	978.499	1898.159	43.686	1053.944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
306	3.05000	1555.318	82.593	1331.682	1549.023	91.163	1027.643	1797.955	99.151	1029.143	1967.933	79.018	978.762	1898.198	43.585	1053.891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
307	3.06000	1555.245	82.585	1331.679	1549.064	91.221	1027.872	1797.955	99.146	1029.116	1968.111	79.504	979.760	1898.129	43.635	1053.842	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
308	3.07000	1555.206	82.563	1331.662	1549.070	91.197	1027.849	1797.949	99.093	1029.074	1968.479	80.001	980.119	1898.156	43.568	1053.920	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
309	3.08000	1555.182	82.533	1331.675	1549.055	91.161	1027.868	1797.897	99.063	1029.087	1968.897	80.552	980.657	1898.094	43.581	1053.904	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
310	3.09000	1555.130	82.495	1331.657	1549.007	91.131	1027.869	1797.901	99.055	1029.070	1969.500	81.896	981.870	1898.097	43.588	1054.043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
311	3.10000	1555.106	82.465	1331.681	1548.993	91.223	1027.752	1797.931	99.028	1029.089	1970.219	83.019	982.652	1898.518	43.271	1054.505	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
312	3.11000	1555.058	82.451	1331.670	1548.965	91.127	1027.816	1797.869	99.063	1029.093	1970.860	84.680	984.034	1898.521	43.386	1054.641	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
313	3.12000	1555.004	82.343	1331.592	1548.924	91.095	1027.837	1797.873	99.077	1029.175	1971.292	86.149	985.172	1898.344	43.813	1054.522	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
314	3.13000	1554.965	82.322	1331.584	1548.936	91.070	1027.794	1797.861	99.099	1029.219	1971.731	87.596	986.454	1898.302	43.788	1054.735	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
315	3.14000	1554.900	82.307	1331.508	1548.936	91.079	1027.788	1797.891	99.249	1029.430	1972.188	88.895	987.616	1898.547	43.668	1055.347	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
316	3.15000	1554.860	82.228	1331.490	1548.928	91.059	1027.771	1797.875	99.258	1029.584	1972.868	90.771	989.108	1898.613	43.824	1055.892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
317	3.16000	1554.796	82.222	1331.483	1548.989	91.192	1027.656	1797.898	99.284	1029.648	1973.275	92.015	991.378	1898.415	44.345	1055.486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
318	3.17000	1554.744	82.187	1331.446	1548.989	91.135	1027.476	1797.885	99.315	1029.624	1973.924	93.859	993.259	1897.924	44.727	1055.365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
319	3.18000	1554.697	82.191	1331.480	1548.926	91.009	1027.574	1797.878	99.294	1029.540	1974.230	95.158	995.529	1897.895	44.582	1055.177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
320	3.19000	1554.660	82.173	1331.451	1548.921	91.083	1027.510	1797.843	99.283	1029.573	1974.523	96.542	997.542	1897.873	44.447	1054.852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
321	3.20000	1554.533	82.004	1331.511	1548.903	91.065	1027.495	1797.835	99.271	1029.589	1974.791	97.338	999.041	1897.631	44.110	1055.319	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
322	3.21000	1554.491	81.973	1331.422	1548.892	91.052	1027.503	1797.797	99.293	1029.614	1974.785	97.462	1000.127	1897.843	44.582	1055.198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
323	3.22000	1554.418	81.933	1331.503	1548.864	91.032	1027.480	1797.804	99.366	1029.781	1974.974	97.969	1001.703	1897.748	44.657	1055.413	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
324	3.23000	1554.309	81.845	1331.497	1548.866	91.024	1027.444	1797.803	99.408	1029.847	1974.982	97.795	1002.377	1897.725	44.674	1055.697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
325	3.24000	1554.242	81.814	1331.468	1548.874	91.074	1027.476	1797.789	99.311	1029.891	1974.996	98.237	1003.429	1897.702	44.682	1055.884	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
326	3.25000	1554.180	81.752	1331.451	1548.855	91.001	1027.455	1797.846	99.298	1029.902	1974.964	98.711	1004.825	1897.700	44.602	1055.809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
327	3.26000	1554.086	81.695	1331.445	1548.833	91.025	1027.427	1797.790	99.293	1029.860	1975.039	99.141	1005.562	1897.708	44.497	1055.686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
328	3.27000	1554.029	81.684	1331.441	1548.818	90.892	1027.531	1797.843	99.261	1029.881	1975.023	99.307	1006.632	1897.667	44.432	1055.504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
329	3.28000	1553.955	81.655	1331.398	1548.858	90.970	1027.428	1797.849	99.244	1029.852	1975.033	99.653	1007.430	1897.679	44.376	1055.526	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
330	3.29000	1553.929	81.595	1331.406	1548.823	90.884	1027.520	1797.843	99.245	1029.877	1975.048	99.678	1008.013	1897.705	44.292	1055.599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
331	3.30000	1553.840	81.502	1331.347	1548.873	91.010	1027.436	1797.800	99.273	1029.850	1975.231	100.086	1008.697	1897.660	44.281	1055.588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
332	3.31000	1553.796	81.441	1331.327	1548.885	91.003	1027.371	1797.832	99.164	1029.803	1975.100	100.340	1009.732	1897.680	44.287	1055.541	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
333	3.32000	1553.764	81.368	1331.287	1548.832	90.994	1027.400	1797.828	99.161	1029.734	1975.119	100.580	1010.321	1897.628	44.245	1055.401	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
334	3.33000	1553.734	81.346	1331.311	1548.856	90.987	1027.398	1797.798	99.207	1029.753	1975.016	100.745	1010.624	1897.589	44.190	1055.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
335	3.34000	1553.727	81.375	1331.283	1548.859	90.971	1027.379	1797.808	99.236	1029.742	1974.961	100.866	1010.927	1897.560	44.167	1055.264	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
336	3.35000	1553.700	81.328	1331.316	1548.851	91.029	1027.404	1797.779	99.211	1029.693	1974.911	100.907	1011.252	1897.541	44.091	1055.118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
337	3.36000	1553.649	81.267	1331.322	1548.879	90.992	1027.344	1797.778	99.178	1029.655	1974.804	101.350	1011.908	1897.489	43.997	1054.827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
338	3.37000	1553.575	81.225	1331.351	1548.836	91.010	1027.359	1797.782	99.162	1029.617	1974.997	101.343	1012.383	1897.509	43.926	1054.809	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
339	3.38000	1553.490	81.203	1331.324	1548.833	90.964	1027.387	1797.780	99.107	1029.564	1975.040	101.497	1012.709	1897.568	43.886	1054.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
340	3.39000	1553.415	81.066	1331.392	1548.873	90.979	1027.343	1797.762	99.120	1029.581	1975.008	101.538	1012.890	1897.490	43.863	1054.674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
341	3.40000	1553.430	81.150	1331.356	1548.849	90.981	1027.317	1797.815	99.089	1029.571	1974.982	101.576	1013.095	1899.278	42.119	1056.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
